"run" "true_mean_all" "true_median_all" "true_mean_sig" "true_tau" "true_local_es.(-8,-7]" "true_local_es.(-7,-6]" "true_local_es.(-6,-5]" "true_local_es.(-5,-4]" "true_local_es.(-4,-3]" "true_local_es.(-3,-2]" "true_local_es.(-2,-1]" "true_local_es.(-1,0]" "true_local_es.(0,1]" "true_local_es.(1,2]" "true_local_es.(2,3]" "true_local_es.(3,4]" "true_local_es.(4,5]" "true_local_es.(5,6]" "true_local_es.(6,7]" "true_local_es.(7,8]" "es_mean_all_pe" "es_mean_all_lb" "es_mean_all_ub" "es_mean_sig_pe" "es_mean_sig_lb" "es_mean_sig_ub" "local_es1" "local_es2" "local_es3" "local_es4" "local_es5" "local_es6" "local_es7" "local_es8" "local_es9" "local_es10" "local_es11" "local_es12" "local_es13" "local_es14" "local_es15" "local_es16" "local_es1" "local_es2" "local_es3" "local_es4" "local_es5" "local_es6" "local_es7" "local_es8" "local_es9" "local_es10" "local_es11" "local_es12" "local_es13" "local_es14" "local_es15" "local_es16" "local_es1" "local_es2" "local_es3" "local_es4" "local_es5" "local_es6" "local_es7" "local_es8" "local_es9" "local_es10" "local_es11" "local_es12" "local_es13" "local_es14" "local_es15" "local_es16" "w.all1" "w.all2" "w.all3" "w.all4" "w.all5" "w.all6" "w.all7" "w.all8" "w.all9" "w.all10" "w.all11" "w.all12" "w.all13" "w.all14" "w.all15" "w.all16" "w.all17" "es_tau_pe" "es_tau_lb" "es_tau_ub" "ash_mean_all" "ash_mean_sig" "(-8,-7]" "(-7,-6]" "(-6,-5]" "(-5,-4]" "(-4,-3]" "(-3,-2]" "(-2,-1]" "(-1,0]" "(0,1]" "(1,2]" "(2,3]" "(3,4]" "(4,5]" "(5,6]" "(6,7]" "(7,8]" "ash_tau" "vw_mean_pe" "vw_mean_lb" "vw_mean_ub" "vw_tau_pe" "vw_tau_lb" "vw_tau_ub" "vw_weight1_pe" "vw_weight1_lb" "vw_weight1_ub" "vw_weight2_pe" "vw_weight2_lb" "vw_weight2_ub" "vw_mean_pos_pe" "vw_mean_pos_lb" "vw_mean__pos_ub" "vw_median_pos_pe" "vw_median_pos_lb" "vw_median_pos_ub" "vw_tau_pos_pe" "vw_tau_pos_lb" "vw_tau_pos_ub" "rma_mean_pe" "rma_tau"
267 -0.00404433216786187 0 0.406808496584201 0.273966742563149 -1.20295229311187 NA -0.838749649313046 -0.722493460552806 -0.521287359445633 -0.398284685241325 -0.121175982380643 -0.0215238465940136 0.0225810736760778 0.113461557241663 0.306573569201502 0.543523593382471 0.702382986848426 0.874633410842054 NA NA 0.00437837862410888 NA NA 0.412834260900594 NA NA -0.789944447617146 -0.775444361995952 -0.746296039884758 -0.69518612894534 -0.579589371410385 -0.296509806517883 -0.102466301614045 -0.0366535027705693 0.0181505429941876 0.145646327352221 0.329430094149949 0.472984427359752 0.686293203986397 0.853554474396826 0.926962763746731 0.965564594153157 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999996046 0.000000000000999999999996046 0.000000000000999999999996046 0.000000000000999999999996046 0.0188002892536405 0.0433430062779339 0.000563537715382507 0.156640048519873 0.60041583466456 0.0158218764744704 0.143834300904271 0.0031812316017177 0.0133463352979353 0.00405353928321543 0.000000000000999999999996046 0.000000000000999999999996046 0.000000000000999999999996046 0.267173154493877 NA NA 0.00256483793256448 -0.00185731425797023 -0.999659137669823 NA -0.884363134175368 -0.716535848778297 -0.597363918859082 -0.320414632363885 -0.0853055152833452 -0.042733381198679 0.00563799372254796 0.166519852697326 0.323355022892687 0.504295268371566 0.738889977759929 0.836352252569093 NA NA 0.26958783519075 0.0580619467544077 0.00370753991532632 0.112416353593489 0.293575164614407 0.265737749890158 0.318992480851928 1.58293601227497 1.04191786751901 2.12395415703093 1.83737173294737 0.993960051305831 2.68078341458892 0.256632644499277 0.213380946970742 0.29995126787142 0.221212980706715 0.180624565353558 0.262619772906909 0.1876876500893 0.160860938591746 0.213318699443449 0.00237192718754668 0.27083758703835
268 0.00797951329003958 0 0.319940240998749 0.168871899045664 NA NA -1.21763001064692 -0.597793848928107 -0.446139173182026 -0.153001741827525 -0.0575474624280012 -0.0105343766817184 0.0188313653083802 0.0482265988981774 0.197545694713269 0.558636598002905 0.695681646656854 0.88176836261824 0.947195784048924 NA 0.00355658005311294 NA NA 0.325478931805282 NA NA -0.984928932012331 -0.90541483941575 -0.728898239615661 -0.605670569677105 -0.456275584295511 -0.179135721905705 -0.0548367145787041 -0.0191385043257028 0.0042085060934012 0.0660024799915374 0.239984602174658 0.437709374103711 0.646738909958681 0.835314431245425 1.15335796596091 1.54742231205478 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999998021 0.000000000000999999999998021 0.000000000000999999999998021 0.000570457349969934 0.00000000000193163428973535 0.0190284310362328 0.000697572131011509 0.0917902065042381 0.809522486086764 0.0034772440226986 0.0651744341791066 0.0026788153243405 0.00491805785714517 0.00106896323264524 0.000000000000999999999998021 0.000000000000999999999998021 0.00107333226891604 0.172347339174817 NA NA 0.00264283809899106 0.0755701628540525 NA NA -0.821083893907467 -0.573947476971305 -0.437853275844191 -0.193111554199823 -0.0512776069035034 -0.0233649219994051 -0.00211839837472293 0.0752575225797531 0.248385772231035 0.416701782802335 0.832983727735039 0.989611142344659 1.0010897874859 NA 0.169005904007546 0.0727958126646031 0.0308116322927716 0.114779993036435 0.18924329514222 0.162065134053743 0.212981083283735 1.66646968457156 0.977243050919617 2.3556963182235 2.60392044563217 1.21112296381856 3.99671792744578 0.180702318817273 0.14116536412446 0.219006107619346 0.158730827446352 0.121588885898501 0.195401893662354 0.127726539446693 0.10337786484226 0.150115909115663 0.00282502101700168 0.169067683483235
269 -0.021980005327349 -0.0335397367863078 0.689818711078642 0.58390781878184 -1.69437513415747 -1.27261621383962 -0.962045529348451 -0.838356099265124 -0.644484682099365 -0.467618439744319 -0.271686173416987 -0.0901411018163508 0.0549837933300004 0.272015023555668 0.457114461371549 0.677102440744105 0.819481574341411 1.043278431303 1.26674235076854 1.51539215270941 -0.0222956042334331 NA NA 0.68353839616926 NA NA -1.38896231473497 -1.24835946730666 -0.878336487254772 -0.753380860314904 -0.637307672158632 -0.466057340071032 -0.297567727840408 -0.088840093623524 0.0947861756449689 0.251872814553497 0.444186107960579 0.658971959522236 0.805127654554845 0.93333565962676 1.10700754611403 1.35691018300046 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0000429181751221111 0.0235681339244854 0.00000108990866136618 0.000244240814600068 0.124380008800512 0.0469376529957096 0.176791235008433 0.0646196847040141 0.146193967671726 0.132597523324921 0.0956364848577491 0.047598568265065 0.0940916920051949 0.0236150933619753 0.0164087449292655 0.00000745089959021425 0.00726551035297563 0.580913540673863 NA NA -0.0200794973587464 -0.0234985285797373 -1.00166813747528 -0.999491334912377 -0.975758031891598 -0.85112105247758 -0.640907200695934 -0.472862813432201 -0.305151074126688 -0.0787539981457182 0.0843008833232183 0.261403882826179 0.449743451962898 0.678551252406036 0.886299631189421 0.983987552888227 1.00001217554199 1.00162747537572 0.56402050756504 -0.0405057572031746 -0.117605265532783 0.0365937511264337 0.572983693582573 0.539519590374593 0.604598410372609 0.871273338244349 0.657740374577697 1.084806301911 0.897046000706117 0.611954069920156 1.18213793149208 0.442764114676235 0.390426595911844 0.495941180025613 0.371766924324414 0.323377361496611 0.421716730289807 0.338135706690588 0.304519684288857 0.371119834952399 -0.0208970007171139 0.582623254094056
270 0.00155019215132264 0 0.687185378220303 0.519665004455375 -1.53836157762434 -1.35908416998998 -1.06830950930457 -0.865150527197461 -0.619419919666698 -0.420883159244318 -0.214089596792878 -0.0570913383856887 0.0300281207034587 0.226454831219168 0.383354348867762 0.666855508369411 0.796601283841296 1.01066770968604 1.37045942578725 1.73292821491391 0.0107998729300479 NA NA 0.693029406770939 NA NA -1.17775360739612 -1.14328837412053 -1.06563547309399 -0.849132341628672 -0.572805798459916 -0.388855845201865 -0.197696384853479 -0.0474628377765796 0.0570064498169635 0.173435874481714 0.366488426051431 0.663187173200186 0.866427251481273 0.971149789728969 1.10237581022079 1.29529068694964 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0000573068083670115 0.0000594108375210007 0.0329989509042474 0.029703348181349 0.00461894133509585 0.063402323412833 0.0854792008460249 0.115728628139958 0.307127468520895 0.160907480368777 0.0597950727143755 0.0272551432207882 0.0442818146370057 0.0557170832793703 0.00267927755172676 0.00936623184836197 0.000822317393303715 0.505625948304273 NA NA 0.0140891670181912 0.0397986155691608 -1.00185211559484 -1.00099926088602 -0.99814535690707 -0.947292707573325 -0.602044502176456 -0.375536543494415 -0.208382479250677 -0.0394123405138729 0.0575061725900839 0.166050117915904 0.393389824190709 0.687099267907092 0.938322720587678 0.996886385579463 1.00099944746818 1.00194602730866 0.4964124130024 0.156859079401508 0.070518661803782 0.243199496999234 0.568275614130421 0.532569334511136 0.601867303621803 2.09853830204274 1.56046219523533 2.63661440885015 2.11691892379679 1.40278110435324 2.83105674324035 0.515364268768263 0.451595382735125 0.580054101208161 0.447747096264596 0.386738455251019 0.5105296358816 0.371720874915146 0.333972466561539 0.40847320167514 0.0124177113940757 0.519025216839684
271 0.00786535344335771 0 0.629936333679174 0.419522897432382 -1.66971407021548 -1.34182204622335 -0.945695219116152 -0.858977002194536 -0.601828029594623 -0.364871290780105 -0.101726952472755 -0.0192420092225761 0.0158667109545188 0.111847682789794 0.355836290602802 0.617133302125828 0.84397082550259 1.04404466764625 1.20652431339893 1.64291188353825 -0.00282957798270644 NA NA 0.610818342335265 NA NA -1.22032506528944 -1.17201388327871 -1.02657709299979 -0.73432613478029 -0.577378219632331 -0.386069010507622 -0.13009245987157 -0.0279467006453382 0.0174096872697716 0.111171403776284 0.411355553599674 0.623498124015413 0.697431087268058 0.820125246195188 1.31732558562388 1.52208665451637 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999999913 0.00135164800550925 0.0169207947526851 0.00605902687780337 0.0072242369550767 0.0850083911586304 0.0262795800611323 0.0919840612246687 0.547876685971196 0.0812119998144025 0.00298925460918997 0.0868760997512346 0.03305732617203 0.000000983016904987243 0.0000437111447076621 0.00461615111030338 0.00850004937352466 0.403922330448269 NA NA 0.00430584848648006 0.0329525584067686 -1.00182755047914 -1.00053391546736 -0.988021339342393 -0.870837566101953 -0.585897160119672 -0.385457452017307 -0.129584089325496 -0.0232236976042389 0.0143243829006501 0.117882614986187 0.426159814568524 0.622145548334058 0.850574023614639 0.986882189056863 1.00041027658028 1.0017184454573 0.393730410920137 0.219341145019276 0.136574539148495 0.302107750890057 0.486203654167082 0.452274232077291 0.517915056403791 2.80460275299134 2.00344850890682 3.60575699707587 3.57635799628478 2.24085544698843 4.91186054558114 0.479262118340852 0.41522270951434 0.544129356802271 0.423835110057746 0.361691883236012 0.487648592096348 0.334400533866363 0.298078735740381 0.369519884299176 0.00769733778619098 0.423738499456308
272 0.000832745980119673 0 0.562500730931357 0.260078145622987 NA -0.939756779474929 -1.07251945290618 -0.848437645967621 -0.524775235841995 -0.305089104416059 -0.0403027003805938 -0.00693425967004435 0.00924500288773317 0.0322497830644231 0.275409806368494 0.621050400453739 0.838676974438766 1.01360677111174 1.14502560139592 1.50815564383013 -0.00194389813451462 NA NA 0.533922558341517 NA NA -1.19148327774046 -1.13746149197266 -0.948318142835806 -0.753421721786446 -0.625221268765563 -0.270683353034367 -0.0300141360945203 -0.00178412465817973 0.0039703323632479 0.0233049682684802 0.203754718282854 0.64283359915968 0.841344817409298 0.975146488557915 1.06714502424865 1.12955398743445 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999998957 0.000000000000999999999998957 0.00677567798742085 0.00000000189009860343015 0.0177921256476537 0.0312744759508747 0.0047477274323648 0.00461080996133991 0.870496222898562 0.0165213638347675 0.0000750220675992365 0.020588830938312 0.010597618888091 0.0123597605112314 0.00416036198768424 0.000000000000999999999998957 0.000000000000999999999998957 0.258132977640008 NA NA 0.000551065275591512 0.000264720215196358 NA -0.996129866128145 -0.981618567147386 -0.829643828916978 -0.613939485488339 -0.289328326934835 -0.0343438943779445 0.000320614400344208 0.00549318412798678 0.0265008891907832 0.227197562095527 0.705491911421818 0.932301623420705 0.990292014493486 0.999671293087671 1.00159523271888 0.25980494694795 0.203190087697947 0.125528460393096 0.280851715002798 0.35236520122148 0.317667048412822 0.383940251102166 5.23979830430584 3.21052813694616 7.26906847166553 7.30054518868992 3.6711323442465 10.9299580331333 0.369006147105019 0.304852484098129 0.433521610985113 0.330482854319775 0.268070718769832 0.394230316108738 0.250946388342039 0.215046459078877 0.284998977473975 0.00198188708628138 0.267008267265338
273 0.2 0.2 0.2 0 NA NA NA NA NA NA 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA 0.211323351311025 NA NA 0.231437821412859 NA NA -1.43673649198157 -0.327158500212253 0.150000605733266 0.178214609998228 0.191217168636011 0.196794691619843 0.199389022518016 0.201369603883148 0.204522992799687 0.211395107730029 0.226508075578391 0.255785619095708 0.299412101749925 0.343662436258847 0.373734227946642 0.388957904423481 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999989815 0.000000000000999999999989815 0.000000000000999999999989815 0.000000000000999999999989815 0.000000000000999999999989815 0.000000000000999999999989815 0.000000000000999999999989815 0.000000000000999999999989815 0.00105098935312772 0.941171464956051 0.0577775456768217 0.000000000000999999999989815 0.000000000000999999999989815 0.000000000000999999999989815 0.000000000000999999999989815 0.000000000000999999999989815 0.000000000000999999999989815 0.0471670006745605 NA NA 0.21252375450017 0.227135894716437 NA NA NA NA NA NA 0.183409079323005 0.195682567040425 0.207337864767974 0.217661031211241 0.226173029774694 0.233340681533145 0.238358405169493 NA NA NA 0.0474478857909743 0.211888071339201 0.18516926490844 0.238606877769961 0.0679346457942804 0 0.101755512848937 1.10741544935321 0.80319342352354 1.41163747518289 0.971333947052747 0.552170190323645 1.39049770378185 0.212097460435203 0.18516926490844 0.241228804318093 0.211965324890748 0.18516926490844 0.239820497141475 0.0676069907900763 NA 0.098598682490866 0.212486666940351 0.0469219564370734
274 0.1474 0.2 0.19349593495935 0.0880965436382211 NA NA NA NA 0 0.0222222222222222 0.0844444444444444 0.108108108108108 0.136206896551724 0.180952380952381 0.192452830188679 0.2 NA NA NA NA 0.148364470905596 NA NA 0.191257868097861 NA NA -0.400471240328081 -0.3997899407489 -0.397723567857824 -0.384052572851178 -0.308208784913785 -0.108750394910161 0.0407460474904568 0.109483800933962 0.152579178221733 0.178113029187858 0.190738228858469 0.19628565964601 0.198607766017875 0.199656426355402 0.200420184956462 0.202995050170526 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999991209 0.000000000000999999999991209 0.000000000000999999999991209 0.000000000000999999999991209 0.000000000000999999999991209 0.000000000000999999999991209 0.00846043016234641 0.00000127769230098049 0.232797426322601 0.758717081662008 0.0000237841487437082 0.000000000000999999999991209 0.000000000000999999999991209 0.000000000000999999999991209 0.000000000000999999999991209 0.000000000000999999999991209 0.000000000000999999999991209 0.0984554604716864 NA NA 0.147565176843121 0.161754465466726 NA NA NA NA -0.275057156586014 -0.170934243905547 0.0468978349352967 0.121695012536203 0.14804386312456 0.170612157010784 0.193397785482041 0.214604876163151 NA NA NA NA 0.0939847249471349 0.138883523822215 0.109086329480245 0.168680718164184 0.108184253245569 0.072938769488311 0.134490152822182 1.08924383627639 0.747152291616926 1.43133538093585 0.913138842796918 0.513635747470836 1.312641938123 0.15991027738351 0.119282869880082 0.195978678789095 0.152425011257825 0.115253275903116 0.186410408199576 0.0913314768075053 0.0640608421169141 0.112861786930861 0.147536316828045 0.0938357209020733
275 0.0878 0 0.171171171171171 0.0993026737858605 NA NA NA NA NA 0.0133333333333333 0.0333333333333333 0.0428015564202335 0.0856209150326797 0.126406926406926 0.172340425531915 0.169230769230769 NA NA NA NA 0.0972839506020267 NA NA 0.218440490270386 NA NA -0.244041663359871 -0.184201539591608 -0.162379820666251 -0.123806216077637 -0.0747927148066725 -0.0308186428069915 0.00478608691287704 0.0426926971865941 0.0923598341914244 0.150686434597973 0.209454923580324 0.268102567731374 0.322888110094768 0.362459470851094 0.383926205705562 0.393584551146147 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999990018 0.000000000000999999999990018 0.000000000000999999999990018 0.000000000000999999999990018 0.000000000000999999999990018 0.000000000000999999999990018 0.000000000000999999999990018 0.0202678436889106 0.517582371450493 0.417712037796732 0.0444377470508636 0.000000000000999999999990018 0.000000000000999999999990018 0.000000000000999999999990018 0.000000000000999999999990018 0.000000000000999999999990018 0.000000000000999999999990018 0.123203294401496 NA NA 0.0971442004878236 0.185373943429297 NA NA NA NA NA -0.0119774409919803 0.00104947340042779 0.0304285536860924 0.0925835125463788 0.163473131603168 0.214981409128901 0.239574410930869 NA NA NA NA 0.128022884375124 0.102202902041655 0.072297789460807 0.132108014622503 0.109924091944134 0.0786626401299812 0.134085051468335 0.831047128582448 0.548813664019998 1.1132805931449 0.973759623076759 0.529379297335939 1.41813994881758 0.136756491860119 0.0973542656497013 0.171407305483188 0.126685393760839 0.0900984571930083 0.159564808943436 0.085778075666197 0.0612246364879359 0.10603120047154 0.0967198574488166 0.12515565127661
276 0.0402 0 0.119230769230769 0.0801897149913278 NA NA NA NA 0 0 0.00769230769230769 0.0164948453608247 0.0416438356164384 0.0891891891891892 0.121739130434783 0.1 NA NA NA NA 0.0300390102769222 NA NA 0.12956230728767 NA NA -0.37279561418506 -0.128482105966529 -0.0654473911324386 -0.0288590294037015 -0.01126675899803 -0.00287005286675137 0.00302772439692946 0.0114408426570106 0.0285305008061965 0.0630428301338127 0.121878638862177 0.199442625055568 0.277530625576105 0.337428243635435 0.372246724451051 0.388895252985357 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.00000000000099999999999142 0.00000000000099999999999142 0.00000000000099999999999142 0.00000000000099999999999142 0.00000000000099999999999142 0.00000000000099999999999142 0.00000454460630777191 0.00327720953964622 0.851478653386818 0.136993326383937 0.00824626607129029 0.00000000000099999999999142 0.00000000000099999999999142 0.00000000000099999999999142 0.00000000000099999999999142 0.00000000000099999999999142 0.00000000000099999999999142 0.077656064681898 NA NA 0.0305258106995986 0.0927935616669653 NA NA NA NA -0.0867524986144714 -0.0205924758944733 0.00519837619071259 0.0151760393832112 0.027890199220687 0.0597302357483634 0.128135346448919 0.228802607091044 NA NA NA NA 0.0772363818611555 0.0129687718156928 -0.0119750948878415 0.0379126385192271 0.0582533228142428 0 0.0898478131911009 0.689714658893952 0.389285969633201 0.990143348154703 0.608680809992538 0.278228540005942 0.939133079979134 0.0515189722798479 NA 0.0873356421224323 0.0445193581796217 NA 0.0770072913846226 0.0375151024229574 NA 0.0612881699834295 0.0305636466007803 0.0761707386747729
277 0.196333626576678 0.199947581962587 0.37851776788723 0.196921928760681 NA NA NA NA NA -0.146156806893994 -0.0334047088753999 0.049829106024956 0.163118656651149 0.252230517551138 0.358815808919385 0.449272018905585 0.498377189253507 NA NA NA 0.182310693058375 NA NA 0.362102481995645 NA NA -0.221543466769258 -0.196418636140663 -0.18884868427479 -0.172177469948803 -0.139273352418965 -0.088536298868505 -0.0283204928789856 0.040404540167607 0.13313813680582 0.246136388513411 0.341115827005125 0.407822992432353 0.464883481128003 0.518703091851055 0.559253159724472 0.58192033173469 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999992023 0.000000000000999999999992023 0.000000000000999999999992023 0.000000000000999999999992023 0.000000000000999999999992023 0.000000000000999999999992023 0.00000127089986470219 0.0493157283057305 0.334701577650043 0.299085373195638 0.288759447009349 0.0281366029283745 0.000000000000999999999992023 0.000000000000999999999992023 0.000000000000999999999992023 0.000000000000999999999992023 0.000000000000999999999992023 0.192460271428376 NA NA 0.182631766203465 0.334120554515595 NA NA NA NA NA -0.119910355924483 -0.0335301373590494 0.0510050562349543 0.131434945943115 0.238385602346815 0.358491755990406 0.412418099023866 0.429961290141487 NA NA NA 0.192774324954703 0.162441443180427 0.125162771678964 0.19972011468189 0.179914144054355 0.156463090028878 0.200642717087457 0.768158192979251 0.566943426369442 0.969372959589059 0.777467276554953 0.46273197107209 1.09220258203782 0.220905860908706 0.182675872663729 0.257767233875249 0.204142605417081 0.167210545432077 0.240169659639182 0.139477477393376 0.118213546725388 0.159043561866988 0.182588872082251 0.192494106006815
278 0.151005899878705 0.113433963620412 0.357219972679033 0.190065983483257 NA NA NA NA -0.0514198534597839 -0.0669595543024439 -0.030730968051491 0.0268197646622624 0.109408048113256 0.220899840664484 0.315220423894428 0.457787577932979 0.538437560746465 NA NA NA 0.154114664165939 NA NA 0.376733631669746 NA NA -0.392185139328994 -0.378911447360118 -0.349890650453616 -0.293300017978907 -0.208393460223706 -0.116067753642759 -0.0382997206439125 0.0292723529331981 0.109312154473151 0.216328892006022 0.338402070841266 0.447617113966368 0.524080086728095 0.566654612706601 0.586559838084685 0.594943939235486 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999992661 0.000000000000999999999992661 0.000000000000999999999992661 0.000000000000999999999992661 0.000000000000999999999992661 0.000000000000999999999992661 0.00464801113508839 0.0569601827618105 0.392009231633115 0.314463290778445 0.173454444746104 0.0584648091179583 0.0000000298174786667117 0.000000000000999999999992661 0.000000000000999999999992661 0.000000000000999999999992661 0.000000000000999999999992661 0.201609912959721 NA NA 0.154134255778936 0.320145653470471 NA NA NA NA -0.228181941349497 -0.123427284532224 -0.0258838531040036 0.028895337921525 0.107600232184859 0.225567613255127 0.336833987416378 0.463878932362316 0.560064165418126 NA NA NA 0.202301168851812 0.174274047895903 0.134743537111501 0.213804558680306 0.196524190770092 0.173076874087643 0.217457836767795 1.03613086355719 0.750888385204564 1.32137334190981 1.24030825269901 0.735353557464644 1.74526294793339 0.23940607633972 0.199967102720887 0.277707359760727 0.220914886387337 0.182665957215031 0.258474326570147 0.15175227900779 0.130050132256431 0.171876794833887 0.154122821728146 0.201787724355999
279 0.0873993641104623 0 0.296382502838576 0.157412582898207 NA NA NA NA -0.26533343266873 -0.0145138657785983 -0.00887879944681718 0.0106582282516853 0.0616036578215042 0.156804249075726 0.25569777960089 0.408893535921974 0.487074703985405 NA NA NA 0.0940296178934497 NA NA 0.363864288827915 NA NA -0.219645202555004 -0.191185110334405 -0.178440148391137 -0.151987512396625 -0.109161839728103 -0.060457025462897 -0.01911087133404 0.0172952674355001 0.0635009515055502 0.142414388268904 0.298123844167915 0.484660703596606 0.568667505568613 0.591301690978302 0.597507674187306 0.599520138241431 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.00000000000099999999999196 0.00000000000099999999999196 0.00000000000099999999999196 0.00000000000099999999999196 0.00000000000099999999999196 0.00000000000099999999999196 0.0000000219171681482931 0.0452200913427874 0.594786240334181 0.265633170069172 0.0333822103999466 0.0609782659257445 0.00000000000099999999999196 0.00000000000099999999999196 0.00000000000099999999999196 0.00000000000099999999999196 0.00000000000099999999999196 0.17569732498237 NA NA 0.0937612218630432 0.300481783702278 NA NA NA NA -0.11246178538687 -0.0738572693399994 -0.022736110571583 0.0233521785365423 0.0646676514967425 0.133164548855415 0.333665242647448 0.489684091566241 0.521900894556495 NA NA NA 0.173945004981306 0.103277981635515 0.0668976938679075 0.139658269403122 0.170049571492398 0.145100432288496 0.191780025235132 0.989954208411753 0.670044564911013 1.30986385191249 1.09641993627702 0.60909817969231 1.58374169286173 0.180750011483744 0.143711206056238 0.216200126205406 0.162376596808719 0.127218527992971 0.196542993563662 0.12212201472303 0.100075836105965 0.142236489616898 0.0938017806091665 0.173450287976009
280 0.0430228975834316 0 0.251620624438587 0.120816825128677 NA NA NA NA 0 -0.0348520575763415 0.0000690124831944501 0.00700484740743399 0.0390326748928571 0.0705628654510409 0.221264860993686 0.433675891613177 0.460641892608592 NA NA NA 0.0428158551358173 NA NA 0.229503855829094 NA NA -0.611950961040237 -0.01064988877732 -0.00351995673596293 -0.00118942913339735 -0.0000163167151021887 0.00116057190667606 0.00355167779221164 0.00993436958459736 0.0290891375837703 0.0869109572366853 0.209668036112031 0.325536522116533 0.375752154241159 0.391837103696256 0.397079493385501 0.398961932884647 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.00000000000099999999999123 0.00000000000099999999999123 0.00000000000099999999999123 0.00000000000099999999999123 0.00000000000099999999999123 0.00000000000099999999999123 0.00000000000099999999999123 0.000140145710065909 0.846532933185913 0.0924464383296742 0.0608804827607933 0.00000000000155305671808024 0.00000000000099999999999123 0.00000000000099999999999123 0.00000000000099999999999123 0.00000000000099999999999123 0.00000000000099999999999123 0.107764873789342 NA NA 0.0425570200543302 0.174676246656371 NA NA NA NA 0.000365012519511324 0.00162566658900785 0.0037514028912145 0.00942679836676337 0.0283806243533408 0.0888038103595629 0.21375524615757 0.312276258902768 0.347166970104397 NA NA NA 0.107534698068198 0.0392454660081968 0.0122173000587573 0.0662736319576362 0.0827832962566502 0.0416593681518498 0.109410444306845 0.650872829205893 0.391851042391495 0.909894616020291 0.716377785093736 0.350075836451504 1.08267973373597 0.0825057237717873 0.0380893728328777 0.116204536110952 0.0731335019907799 0.033149654803733 0.104375545854788 0.0573049322639614 0.0273870759475805 0.0785394663127065 0.0427231452394361 0.105985703877715
